"IRISUNC";"COUNT_09";"NEM_SUM_09";"NEM_MEAN_09";"NEM_SD_09";"NEM100_SUM_09";"NEM100_MEAN_09";"NEM100_SD_09";"COUNT_14";"NEM_SUM_14";"NEM_MEAN_14";"NEM_SD_14";"NEM100_SUM_14";"NEM100_MEAN_14";"NEM100_SD_14";"COUNT_19";"NEM_SUM_19";"NEM_MEAN_19";"NEM_SD_19";"NEM100_SUM_19";"NEM100_MEAN_19";"NEM100_SD_19"
"1903";240;10216,9731006335;42,5707212526397;15,1066297287395;19436,7782499754;80,986576041564;28,7388651462525;285;15052,4428813488;52,8155890573642;14,8890883457367;25028,1486273281;87,818065359046;24,756534137343;318;16144,8850213474;50,7700786834823;13,640362454708;26054,6322460663;81,9328058052401;22,0128311220892
"2001";233;6712,42023490676;28,8086705360805;15,8346032397547;12769,7139203039;54,8056391429351;30,123762568032;230;9380,3602848985;40,7841751517326;15,9499489987608;15597,0066280224;67,8130722957495;26,5204589903429;279;12526,3412697008;44,8972805365618;17,826010836616;20215,0225745949;72,4552780451431;28,767634835944
"2002";409;15295,7622844698;37,3979517957696;17,1536777430762;29098,6710799053;71,1458950608933;32,6331710164762;474;20693,0676450533;43,6562608545427;15,6913461124923;34406,9847438171;72,5885754088969;26,0904722085293;529;27638,2427027471;52,2462054872346;16,2305638868682;44602,6248310504;84,3149807770329;26,192900888392
"2003";114;3407,02159052726;29,8861543028707;15,2954862215342;6481,52074941359;56,8554451702946;29,0981458975436;154;5920,2343367938;38,4430801090506;16,452236476021;9843,75134706435;63,9204632926256;27,3556274565917;160;6719,30531013806;41,9956581883629;17,2750802043509;10843,621900881;67,7726368805062;27,878542408356
"2201";411;27956,925219148;68,0217158616739;12,938336873593;53185,2781331125;129,40456966694;24,6139029885391;406;28351,0604358847;69,8301981179427;11,268362080552;47140,1592369372;116,108766593441;18,7362438882301;397;28912,9836631801;72,8286742145594;11,3925051485702;46659,8031193543;117,530990225074;18,3852366625676
"2202";528;20811,467547672;39,4156582342273;15,8861787603638;39591,7534279871;74,9843814923998;30,2218798819696;525;28046,8314244703;53,4225360466101;14,703412027689;46634,3085272255;88,8272543375724;24,4478045496406;581;33708,6848506341;58,0183904485957;12,6346128880461;54399,1106855541;93,630138873587;20,3897514249363
"2204";441;18954,0875608269;42,9797903873625;16,6917432492515;36058,272173347;81,7647895087233;31,7543864455421;492;27618,1726602809;56,1344972769937;13,5478322318828;45921,5647324071;93,3365136837543;22,5263873346307;566;33652,5654993662;59,4568295041805;14,3371530828866;54308,5452180862;95,9514933181734;23,1373125628486
"2302";336;16330,051945829;48,601345076872;17,0259792844295;31066,3046046363;92,4592398947509;32,3902373609666;424;24794,3751222163;58,4772998165478;15,515718571607;41226,3518003098;97,2319617931836;25,7984510242617;467;27833,5876610156;59,6008301092412;15,9053853987915;44917,8727279589;96,1838816444517;25,6681275059883
"2303";261;8873,83404491608;33,9993641567666;16,6039333753588;16881,5893767422;64,6804190679778;31,5873368673353;238;13180,4638910144;55,3801003824134;15,6632973494661;21915,5529665016;92,0821553214353;26,0438346882698;273;15486,9236820174;56,728658175888;16,5956997576444;24992,8135520525;91,5487675899357;26,7821575365713
"2401";376;16757,3456351804;44,5674086042032;17,6085614793572;31879,1884799029;84,7850757444226;33,4985422203081;371;20345,8762881151;54,840636895189;15,2023650836736;33829,6992525472;91,1851731874589;25,2774287735408;361;20653,7896796042;57,2127137939175;13,6028565930045;33331,1072750383;92,3299370499675;21,9523041234477
