"IRISUNC";"COUNT_09";"NEM_SUM_09";"NEM_MEAN_09";"NEM_SD_09";"NEM100_SUM_09";"NEM100_MEAN_09";"NEM100_SD_09";"COUNT_14";"NEM_SUM_14";"NEM_MEAN_14";"NEM_SD_14";"NEM100_SUM_14";"NEM100_MEAN_14";"NEM100_SD_14";"COUNT_19";"NEM_SUM_19";"NEM_MEAN_19";"NEM_SD_19";"NEM100_SUM_19";"NEM100_MEAN_19";"NEM100_SD_19"
"0505";456;29528,2712008372;64,7549807035904;15,6895077302054;53456,2464725468;117,22861068541;28,4033625454851;532;36578,7869832633;68,7571183895926;9,32015871833864;60988,3776449682;114,639807603324;15,5396448735482;578;39794,5164393246;68,848644358693;9,45723848832397;64961,7283075013;112,390533403981;15,4382717064666
"0506";723;39018,7108505221;53,967788174996;13,2490488715044;70637,1805541873;97,7001114165799;23,9852992809778;887;54020,7684318213;60,9027828994603;10,605967170581;90069,6632531518;101,544152483824;17,683493205652;880;53927,315557734;61,281040406516;11,0046057345143;88032,5214393751;100,036956181108;17,9642390917521
"0507";342;20083,1114126668;58,7225479902539;15,3076038963852;36357,2843905842;106,307849095275;27,7119862935317;346;21953,2628891734;63,4487366739117;8,74431704616169;36603,0149724973;105,789060614154;14,5795351415742;341;22065,1054034838;64,7070539691608;10,0654924907252;36019,7210709422;105,629680559948;16,4312032654211
"0508";751;46606,2646087171;62,0589408904356;16,4913485577884;84373,2418719345;112,347858684334;29,8549680465147;797;52466,5399394146;65,8300375651375;10,0710248638636;87478,2740339073;109,759440444049;16,7915756186835;888;58628,6521047563;66,0232568747255;11,4957812754993;95707,1202227387;107,77828853912;18,7660483584487
"0509";198;12526,2006418616;63,2636396053614;16,4652769351639;22676,6973359734;114,528774424108;29,8077695134385;224;14440,4283513803;64,4661979972336;12,3335772051505;24076,7496760364;107,485489625163;20,5639641534659;239;16150,2749097507;67,574372007325;8,9074447698465;26364,1794059324;110,310374083399;14,5407724186097
"0510";214;14416,8355595673;67,3683904652679;20,751350496554;26099,3916570557;121,959774098391;37,5670251481077;1006;64370,2743484187;63,9863562111517;10,6633802852694;107325,554640941;106,685441989007;17,7792189803201;1854;124493,412046452;67,1485501868674;10,569970373611;203226,673749543;109,615250134597;17,2547276626868
"0512";418;26562,1225636564;63,5457477599435;17,7892810157962;48086,5053337952;115,039486444486;32,2046686743665;472;31761,7305430119;67,2918019979067;11,3149527019607;52956,8248914667;112,19666290565;18,8655957546619;506;34777,2478441713;68,7297388224728;11,0617603795629;56771,3928420343;112,19642854157;18,0575399999016
"0513";235;16052,4102684694;68,3081288019976;19,6638497703312;29060,3399688842;123,661021144188;35,5982777580339;245;17443,7670418346;71,1990491503452;12,1613197006883;29084,2627554881;118,711276553013;20,2767565503508;279;20174,2751864258;72,309230058874;12,1270156641306;32933,0747229857;118,039694347619;19,7964937695681
"0514";454;23884,9943413734;52,610119694655;23,7499136976088;43239,9897651861;95,2422682052557;42,9954477079272;500;28984,5493427013;57,9690986854025;17,9530330988585;48326,3876954341;96,6527753908683;29,933369933967;447;27746,2432095647;62,0721324598763;15,1479557997528;45293,7759824727;101,328357902624;24,7279644816883
"0515";619;36730,3624112064;59,3382268355516;17,5311579588447;66494,4890516905;107,422437886414;31,737377864864;670;43124,7502739227;64,3652989163026;11,4740913372538;71902,5635474014;107,317259025972;19,1309300641785;666;43939,1106965098;65,9746406854501;11,7192646264234;71727,4847526289;107,698926054998;19,1308690931375
"0601";205;11039,3608109835;53,850540541383;17,7652702358928;19985,0099044937;97,4878531926523;32,1612009698136;227;13528,1482120242;59,595366572794;12,811659052117;22555,6908808798;99,3642770082811;21,3610774158969;261;15952,9122814632;61,1222692776369;11,7281580418332;26041,9989000727;99,7777735634968;19,14538696362
"0701";402;16531,3368061679;41,1227283735521;18,1763487554575;29927,3604208208;74,4461702010467;32,9053933579138;420;18987,6897657407;45,2087851565254;15,2651165620729;31658,4690074154;75,3773071605128;25,451765092925;444;22235,4977375229;50,0799498592858;13,3793863259023;36297,874482516;81,7519695552162;21,8409001338053
"0704";172;4567,31010444448;26,5541285142121;15,1347674510474;8268,38974077205;48,0720333765817;27,3990933524388;188;6144,13474830917;32,6815678101552;13,9708994093675;10244,2109549151;54,4904838027399;23,2938968044028;210;7877,14607742437;37,5102194163065;12,9998329846744;12858,8828086493;61,2327752792822;21,2213061988308
"0705";16;279,012777991524;17,4382986244702;10,6622119107964;505,108332548842;31,5692707843026;19,3022417048885;18;369,685523122797;20,5380846179331;9,03127963639553;616,382394101996;34,2434663389998;15,0579923094176;24;702,497210348935;29,2707170978723;9,41386645832634;1146,77691799689;47,7823715832037;15,3674699407724
"0801";419;18671,5305702699;44,562125466038;19,4251240181162;33801,8414080314;80,6726525251347;35,1661026888282;412;20613,5567868297;50,0329048224021;14,4365351902453;34369,3022542381;83,4206365394129;24,0702585482239;438;21235,0688616663;48,4818923782336;14,6376245787067;34664,7452315685;79,1432539533526;23,8948849246348
"0803";291;12226,0913008871;42,0140594532202;17,0113320234028;22133,3970258831;76,0597835940999;30,7963155473716;315;15733,381979885;49,9472443805873;11,9664806852383;26232,5112711039;83,2778135590601;19,9518984444853;322;16626,4631219318;51,6349786395398;11,6807398201331;27141,5229203362;84,2904438519758;19,0679800766785
"0805";260;9005,77994477244;34,6376151722017;17,7164179502128;16303,5346407827;62,7059024645487;32,0727616634182;256;11941,6510196542;46,6470742955243;14,18195093748;19910,4995587833;77,7753889014973;23,6457862835417;316;14327,6536576101;45,3406761316776;14,3204498038729;23388,8793600187;74,0154410127175;23,3771195792471
"0807";91;3664,01093000253;40,2638563736542;19,4922228817667;6633,11001244013;72,8913188180234;35,2875745274241;95;4236,97699896286;44,5997578838196;15,4879045934699;7064,37732350243;74,3618665631835;25,8232230256289;87;4152,09902324716;47,7252761292777;12,8233489509836;6778,00744394726;77,9081315396237;20,9332085192243
"0808";24;521,927923054268;21,7469967939279;11,9373952750975;944,867632308333;39,3694846795139;21,6107587107144;76;2843,97134084035;37,4206755373731;17,0463179998267;4741,79743100831;62,3920714606357;28,4215898166698;48;1843,5554122636;38,4074044221583;15,4893391617182;3009,47357895132;62,6973662281525;25,2852486301843
